model,subset,n_samples,mse_path,rmse_path,mae_path,mape_path
naive_persistence,full,146,37.9995231628418,6.164375305175781,5.019227981567383,12.700429558753967
seasonal_naive,full,146,40.744418407665165,6.383135468377995,5.293442940385375,13.368407910697533
linear_ridge,full,146,101.92252668824767,10.09566870931528,8.42277928879272,21.904382579511033
linear_lasso,full,146,138.04445107854784,11.749231935686172,10.153506844228806,26.459925812970425
tsm,full,146,70.65900421142578,8.405891418457031,6.706693172454834,17.210884392261505
naive_persistence_llm_subset,llm_subset,146,37.9995231628418,6.164375305175781,5.019227981567383,12.700429558753967
seasonal_naive_llm_subset,llm_subset,146,40.744418407665165,6.383135468377995,5.293442940385375,13.368407910697533
linear_ridge_llm_subset,llm_subset,146,101.92252668824767,10.09566870931528,8.42277928879272,21.904382579511033
linear_lasso_llm_subset,llm_subset,146,138.04445107854784,11.749231935686172,10.153506844228806,26.459925812970425
tsm_llm_subset,llm_subset,146,70.65900421142578,8.405891418457031,6.706693172454834,17.210884392261505
