model,subset,n_samples,mse_path,rmse_path,mae_path,mape_path
naive_persistence,full,359,19.97409439086914,4.469238758087158,3.352180242538452,4.669917583465576
seasonal_naive,full,359,22.403142064354455,4.733195755972328,3.611342659811234,5.027267734142272
linear_ridge,full,359,20.207190944263786,4.495240921715296,3.3140707722613407,4.683524744491761
linear_lasso,full,359,22.408314262345296,4.733742099264101,3.826765079197224,5.266945211743199
tsm,full,359,14.515774726867676,3.809957265853882,2.6489908695220947,3.6982369422912598
TSM+LLM-COT-SENT-RF,llm_subset,100,10.300371283093089,3.2094191504216285,2.3268567326863607,3.5045423056489624
naive_persistence_llm_subset,llm_subset,100,13.954026222229004,3.735508918762207,2.9940736293792725,4.494100093841553
seasonal_naive_llm_subset,llm_subset,100,15.402791352001882,3.9246390091321626,3.1965266927083333,4.799835437791064
linear_ridge_llm_subset,llm_subset,100,15.741918377289768,3.967608647194147,3.05733283106486,4.655472664561474
linear_lasso_llm_subset,llm_subset,100,13.59496776987707,3.6871354423016616,3.1192904980977376,4.656997995795382
tsm_llm_subset,llm_subset,100,10.300371170043945,3.2094192504882812,2.326856851577759,3.504542350769043
