horizon,mse,rmse,mae,mape,model
1,0.00027697329642251134,0.016642514616250992,0.013302807696163654,99.73799586296082,naive_persistence
5,0.001300566247664392,0.03606336563825607,0.028404461219906807,99.99985098838806,naive_persistence
20,0.004997109062969685,0.07069022953510284,0.055849459022283554,99.99993443489075,naive_persistence
30,0.007720534689724445,0.08786657452583313,0.07083101570606232,99.99993443489075,naive_persistence
1,0.0013204495443787693,0.036337990373420066,0.028757227737215493,210461.34701595907,seasonal_naive
5,0.0013005662737922046,0.036063364704256376,0.028404458767870996,99.99984775791366,seasonal_naive
20,0.0049971091068231775,0.0706902334613713,0.055849459823781665,99.99992854313547,seasonal_naive
30,0.007720534838840506,0.08786657407023735,0.07083101901567063,99.99993958075099,seasonal_naive
1,0.00027895508644666,0.016701948582325956,0.01337021280286646,1648.3571324075854,linear_ridge
5,0.0013298098245528582,0.03646655761862995,0.02874507763962933,142.09322596691752,linear_ridge
20,0.005062101543748835,0.0711484472335752,0.05481845805110697,245.76196320203616,linear_ridge
30,0.007382115644971653,0.08591923908515282,0.06774988748051129,140.87347808275717,linear_ridge
1,0.0010440003205090887,0.03231099380256028,0.028255203034146407,750985.1784522182,linear_lasso
5,0.0020305574700793974,0.04506170735868091,0.03763132042835609,439.9832915388187,linear_lasso
20,0.005399950992943108,0.07348435883195217,0.06177029269687691,183.45533398165534,linear_lasso
30,0.007491270538858713,0.08655212613713607,0.07170854680239348,161.09211669747273,linear_lasso
1,1.7557735191076063e-05,0.0041901953518390656,0.0032400910276919603,94694.98291015625,tsm
5,0.00034029927337542176,0.01844720169901848,0.014125468209385872,158.6495280265808,tsm
20,0.0037135803140699863,0.06093915179371834,0.04739944264292717,139.27156925201416,tsm
30,0.008342171087861061,0.0913354828953743,0.07149820029735565,241.88709259033203,tsm
