horizon,mse,rmse,mae,mape,model,subset,n_samples
5,6.439698696136475,2.53765606880188,2.0173559188842773,2.8358805924654007,naive_persistence_llm_subset,llm_subset,382
20,26.3935604095459,5.1374664306640625,4.049476623535156,5.564092472195625,naive_persistence_llm_subset,llm_subset,382
30,41.33949279785156,6.429579734802246,5.156152248382568,7.071981579065323,naive_persistence_llm_subset,llm_subset,382
1,6.531476629659293,2.5556753764238707,2.040235619270365,2.8701802161643353,seasonal_naive_llm_subset,llm_subset,382
5,6.439698540405421,2.5376561115339134,2.0173561435719436,2.835880644834984,seasonal_naive_llm_subset,llm_subset,382
20,26.39355663302208,5.137465973904068,4.049476433798905,5.564092572683925,seasonal_naive_llm_subset,llm_subset,382
30,41.33949050270776,6.429579341038398,5.156152006219195,7.071981364991286,seasonal_naive_llm_subset,llm_subset,382
1,1.4034538326668553,1.1846745682536006,0.9534062090968587,1.3363678609278582,linear_ridge_llm_subset,llm_subset,382
5,6.584447884314237,2.5660179041297115,2.0372310558538786,2.8678631653512454,linear_ridge_llm_subset,llm_subset,382
20,26.57665923698376,5.155255496770627,3.979073859010067,5.580347205904626,linear_ridge_llm_subset,llm_subset,382
30,39.8824557806849,6.315255796932132,4.967398978028622,6.911088465871338,linear_ridge_llm_subset,llm_subset,382
1,5.628874790146851,2.3725249819858276,2.08373990483309,2.861376168021589,linear_lasso_llm_subset,llm_subset,382
5,10.657478935342867,3.2645794423390693,2.732647890819929,3.738980438266041,linear_lasso_llm_subset,llm_subset,382
20,28.884867664345386,5.374464407207976,4.507934700132041,6.124185618087016,linear_lasso_llm_subset,llm_subset,382
30,39.99580099066396,6.324223350788929,5.212148995923746,7.115384166557052,linear_lasso_llm_subset,llm_subset,382
1,1.3944453001022339,1.1808663606643677,0.9519442319869995,1.3351542875170708,tsm_llm_subset,llm_subset,382
5,6.723088264465332,2.5928919315338135,2.0335981845855713,2.8704438358545303,tsm_llm_subset,llm_subset,382
20,26.516498565673828,5.149417400360107,3.8861677646636963,5.4106637835502625,tsm_llm_subset,llm_subset,382
30,42.09131622314453,6.487782001495361,4.931374549865723,6.872256845235825,tsm_llm_subset,llm_subset,382
