column,valid_count,missing_count,coverage_pct,first_date,last_date
uk_power_vol_5d,536,2,99.62825278810409,2021-05-21 00:00:00,2023-06-20 00:00:00
uk_power_vol_20d,536,2,99.62825278810409,2021-05-21 00:00:00,2023-06-20 00:00:00
coal_brent_ratio,538,0,100.0,2021-05-19 00:00:00,2023-06-20 00:00:00
coal_brent_ratio_z20,534,4,99.25650557620817,2021-05-25 00:00:00,2023-06-20 00:00:00
coal_brent_return_spread,537,1,99.81412639405205,2021-05-20 00:00:00,2023-06-20 00:00:00
coal_brent_vol_ratio_20d,536,2,99.62825278810409,2021-05-21 00:00:00,2023-06-20 00:00:00
uk_power_gas_spread,538,0,100.0,2021-05-19 00:00:00,2023-06-20 00:00:00
uk_power_gas_ratio,538,0,100.0,2021-05-19 00:00:00,2023-06-20 00:00:00
uk_power_gas_ratio_z20,534,4,99.25650557620817,2021-05-25 00:00:00,2023-06-20 00:00:00
uk_power_gas_spread_z20,534,4,99.25650557620817,2021-05-25 00:00:00,2023-06-20 00:00:00
uk_power_gas_return_spread,535,3,99.44237918215613,2021-05-20 00:00:00,2023-06-20 00:00:00
uk_power_gas_vol_ratio_20d,536,2,99.62825278810409,2021-05-21 00:00:00,2023-06-20 00:00:00
uk_temp_mean_c,537,1,99.81412639405205,2021-05-20 00:00:00,2023-06-20 00:00:00
uk_temp_min_c,537,1,99.81412639405205,2021-05-20 00:00:00,2023-06-20 00:00:00
uk_temp_max_c,537,1,99.81412639405205,2021-05-20 00:00:00,2023-06-20 00:00:00
uk_hdd18,537,1,99.81412639405205,2021-05-20 00:00:00,2023-06-20 00:00:00
uk_hdd18_7d_ma,537,1,99.81412639405205,2021-05-20 00:00:00,2023-06-20 00:00:00
uk_temp_mean_7d_ma,537,1,99.81412639405205,2021-05-20 00:00:00,2023-06-20 00:00:00
auction_price_eur,53,485,9.851301115241636,2021-05-19 00:00:00,2023-06-14 00:00:00
is_auction_day,538,0,100.0,2021-05-19 00:00:00,2023-06-20 00:00:00
auction_price_lag_1,537,1,99.81412639405205,2021-05-20 00:00:00,2023-06-20 00:00:00
auction_price_lag_5,533,5,99.07063197026022,2021-05-26 00:00:00,2023-06-20 00:00:00
auction_price_lag_20,518,20,96.28252788104089,2021-06-16 00:00:00,2023-06-20 00:00:00
auction_price_rolling_mean_20,538,0,100.0,2021-05-19 00:00:00,2023-06-20 00:00:00
uk_icap_primary,53,485,9.851301115241636,2021-05-19 00:00:00,2023-06-14 00:00:00
uk_icap_secondary,108,430,20.074349442379184,2021-05-24 00:00:00,2023-06-19 00:00:00
uk_icap_primary_print_day,538,0,100.0,2021-05-19 00:00:00,2023-06-20 00:00:00
uk_icap_secondary_print_day,538,0,100.0,2021-05-19 00:00:00,2023-06-20 00:00:00
uk_icap_primary_ffill,538,0,100.0,2021-05-19 00:00:00,2023-06-20 00:00:00
uk_icap_secondary_ffill,535,3,99.44237918215613,2021-05-24 00:00:00,2023-06-20 00:00:00
uk_icap_primary_secondary_spread,535,3,99.44237918215613,2021-05-24 00:00:00,2023-06-20 00:00:00
uk_icap_primary_secondary_spread_pct,535,3,99.44237918215613,2021-05-24 00:00:00,2023-06-20 00:00:00
uk_icap_primary_days_since_print,538,0,100.0,2021-05-19 00:00:00,2023-06-20 00:00:00
uk_icap_primary_lag_1,537,1,99.81412639405205,2021-05-20 00:00:00,2023-06-20 00:00:00
uk_icap_spread_lag_1,533,5,99.07063197026022,2021-05-25 00:00:00,2023-06-20 00:00:00
uk_icap_primary_lag_5,535,3,99.44237918215613,2021-05-24 00:00:00,2023-06-20 00:00:00
uk_icap_spread_lag_5,527,11,97.95539033457248,2021-05-31 00:00:00,2023-06-20 00:00:00
uk_icap_primary_lag_20,524,14,97.39776951672863,2021-06-08 00:00:00,2023-06-20 00:00:00
uk_icap_spread_lag_20,518,20,96.28252788104089,2021-06-14 00:00:00,2023-06-20 00:00:00
uk_icap_spread_z20,530,8,98.51301115241635,2021-05-31 00:00:00,2023-06-20 00:00:00
uk_icap_dow_sin,538,0,100.0,2021-05-19 00:00:00,2023-06-20 00:00:00
uk_icap_dow_cos,538,0,100.0,2021-05-19 00:00:00,2023-06-20 00:00:00
uk_icap_secondary_days_since_print,535,3,99.44237918215613,2021-05-24 00:00:00,2023-06-20 00:00:00
y_return,537,1,99.81412639405205,2021-05-20 00:00:00,2023-06-20 00:00:00
y_ma_5d,538,0,100.0,2021-05-19 00:00:00,2023-06-20 00:00:00
y_ma_20d,538,0,100.0,2021-05-19 00:00:00,2023-06-20 00:00:00
y_ma_60d,538,0,100.0,2021-05-19 00:00:00,2023-06-20 00:00:00
y_vol_20d,536,2,99.62825278810409,2021-05-21 00:00:00,2023-06-20 00:00:00
y_momentum_5d,533,5,99.07063197026022,2021-05-26 00:00:00,2023-06-20 00:00:00
y_momentum_20d,518,20,96.28252788104089,2021-06-16 00:00:00,2023-06-20 00:00:00
uk_hdd18_surprise,537,1,99.81412639405205,2021-05-20 00:00:00,2023-06-20 00:00:00
uk_temp_mean_anom,537,1,99.81412639405205,2021-05-20 00:00:00,2023-06-20 00:00:00
uk_gas_hdd18_interaction,537,1,99.81412639405205,2021-05-20 00:00:00,2023-06-20 00:00:00
uk_gas_hdd18_surprise_interaction,537,1,99.81412639405205,2021-05-20 00:00:00,2023-06-20 00:00:00
uk_power_hdd18_interaction,535,3,99.44237918215613,2021-05-20 00:00:00,2023-06-20 00:00:00
uk_power_hdd18_surprise_interaction,535,3,99.44237918215613,2021-05-20 00:00:00,2023-06-20 00:00:00
uka_gas_ratio,538,0,100.0,2021-05-19 00:00:00,2023-06-20 00:00:00
uka_gas_ratio_z20,534,4,99.25650557620817,2021-05-25 00:00:00,2023-06-20 00:00:00
uka_power_ratio,538,0,100.0,2021-05-19 00:00:00,2023-06-20 00:00:00
uka_power_ratio_z20,534,4,99.25650557620817,2021-05-25 00:00:00,2023-06-20 00:00:00
uka_brent_ratio,538,0,100.0,2021-05-19 00:00:00,2023-06-20 00:00:00
uka_brent_ratio_z20,534,4,99.25650557620817,2021-05-25 00:00:00,2023-06-20 00:00:00
uka_coal_ratio,538,0,100.0,2021-05-19 00:00:00,2023-06-20 00:00:00
uka_coal_ratio_z20,534,4,99.25650557620817,2021-05-25 00:00:00,2023-06-20 00:00:00
uka_gas_return_spread,537,1,99.81412639405205,2021-05-20 00:00:00,2023-06-20 00:00:00
uka_power_return_spread,535,3,99.44237918215613,2021-05-20 00:00:00,2023-06-20 00:00:00
uka_brent_return_spread,537,1,99.81412639405205,2021-05-20 00:00:00,2023-06-20 00:00:00
uka_coal_return_spread,537,1,99.81412639405205,2021-05-20 00:00:00,2023-06-20 00:00:00
