model,subset,n_samples,mse_path,rmse_path,mae_path,mape_path
naive_persistence,full,126,12.692015647888184,3.5625855922698975,2.575529098510742,3.2621990889310837
seasonal_naive,full,126,13.369102369198574,3.656378313194434,2.740127010446377,3.465327409000755
linear_ridge,full,126,16.69157057114273,4.085531859029217,3.220813632137561,4.043435574776585
linear_lasso,full,126,15.517476570871754,3.939222838438028,3.0572126782129683,3.8154159882228913
tsm,full,126,13.003385543823242,3.60602068901062,2.590667486190796,3.2896142452955246
TSM+LLM-COT-SENT-RF-HPRICE,llm_subset,126,12.965149784940293,3.600715176869769,2.6044602882667824,3.307767630014917
naive_persistence_llm_subset,llm_subset,126,12.692015647888184,3.5625855922698975,2.575529098510742,3.2621990889310837
seasonal_naive_llm_subset,llm_subset,126,13.369102369198574,3.656378313194434,2.740127010446377,3.465327409000755
linear_ridge_llm_subset,llm_subset,126,16.69157057114273,4.085531859029217,3.220813632137561,4.043435574776585
linear_lasso_llm_subset,llm_subset,126,15.517476570871754,3.939222838438028,3.0572126782129683,3.8154159882228913
tsm_llm_subset,llm_subset,126,13.003385543823242,3.60602068901062,2.590667486190796,3.2896142452955246
