horizon,accuracy,accuracy_up,accuracy_down,accuracy_flat,n_up,n_down,n_flat,alpha,history_window,model,subset,n_samples
20,0.5863874345549738,0.6318181818181818,0.4336283185840708,0.7346938775510204,220,113,49,0.02,18,TSM+LLM-COT-RF_blend_ramp_bestval_h20,llm_subset,382
30,0.468586387434555,0.5642201834862385,0.3620689655172414,0.2916666666666667,218,116,48,0.02,18,TSM+LLM-COT-RF_blend_ramp_bestval_h20,llm_subset,382
10,0.7225130890052356,0.7659574468085106,0.5981308411214953,0.7816091954022989,188,107,87,0.02,18,TSM+LLM-COT-RF_blend_ramp_bestval_h30,llm_subset,382
20,0.5863874345549738,0.6318181818181818,0.4336283185840708,0.7346938775510204,220,113,49,0.02,18,TSM+LLM-COT-RF_blend_ramp_bestval_h30,llm_subset,382
30,0.468586387434555,0.5642201834862385,0.3620689655172414,0.2916666666666667,218,116,48,0.02,18,TSM+LLM-COT-RF_blend_ramp_bestval_h30,llm_subset,382
10,0.5130890052356021,0.5,0.4953271028037383,0.5632183908045977,188,107,87,0.02,18,naive_persistence_llm_subset,llm_subset,382
20,0.39790575916230364,0.38636363636363635,0.3893805309734513,0.46938775510204084,220,113,49,0.02,18,naive_persistence_llm_subset,llm_subset,382
30,0.3900523560209424,0.3853211009174312,0.3103448275862069,0.6041666666666666,218,116,48,0.02,18,naive_persistence_llm_subset,llm_subset,382
10,0.5130890052356021,0.5,0.4953271028037383,0.5632183908045977,188,107,87,0.02,18,seasonal_naive_llm_subset,llm_subset,382
20,0.39790575916230364,0.38636363636363635,0.3893805309734513,0.46938775510204084,220,113,49,0.02,18,seasonal_naive_llm_subset,llm_subset,382
30,0.3900523560209424,0.3853211009174312,0.3103448275862069,0.6041666666666666,218,116,48,0.02,18,seasonal_naive_llm_subset,llm_subset,382
10,0.5471204188481675,0.7074468085106383,0.29906542056074764,0.5057471264367817,188,107,87,0.02,18,linear_ridge_llm_subset,llm_subset,382
20,0.5418848167539267,0.8636363636363636,0.07079646017699115,0.1836734693877551,220,113,49,0.02,18,linear_ridge_llm_subset,llm_subset,382
30,0.450261780104712,0.6605504587155964,0.04310344827586207,0.4791666666666667,218,116,48,0.02,18,linear_ridge_llm_subset,llm_subset,382
10,0.4031413612565445,0.13297872340425532,0.7383177570093458,0.5747126436781609,188,107,87,0.02,18,linear_lasso_llm_subset,llm_subset,382
20,0.2643979057591623,0.08636363636363636,0.39823008849557523,0.7551020408163265,220,113,49,0.02,18,linear_lasso_llm_subset,llm_subset,382
30,0.29842931937172773,0.19724770642201836,0.27586206896551724,0.8125,218,116,48,0.02,18,linear_lasso_llm_subset,llm_subset,382
10,0.7198952879581152,0.7819148936170213,0.5981308411214953,0.735632183908046,188,107,87,0.02,18,tsm_llm_subset,llm_subset,382
20,0.5602094240837696,0.6227272727272727,0.37168141592920356,0.7142857142857143,220,113,49,0.02,18,tsm_llm_subset,llm_subset,382
30,0.42670157068062825,0.555045871559633,0.25,0.2708333333333333,218,116,48,0.02,18,tsm_llm_subset,llm_subset,382
